Date,Open,High,Low,Close,Adj Close,Volume
2021-02-22,212.000000,212.000000,206.000000,207.050003,192.384995,51546288
2021-02-23,208.000000,210.550003,207.000000,208.500000,193.732285,26675953
2021-02-24,209.100006,209.800003,206.500000,208.850006,194.057495,13160617
2021-02-25,209.500000,211.199997,208.800003,209.149994,194.336227,25954142
2021-02-26,207.250000,208.000000,203.000000,203.850006,189.411636,43429293
2021-03-01,205.449997,207.750000,204.050003,206.899994,192.245605,16225536
2021-03-02,207.000000,210.800003,206.500000,209.899994,195.033112,25604169
2021-03-03,212.000000,212.000000,208.800003,209.949997,195.079575,20846117
2021-03-04,208.800003,211.300003,207.600006,209.699997,194.847275,24899212
2021-03-05,208.000000,210.000000,207.199997,208.550003,193.778748,17323590
2021-03-08,209.699997,210.800003,207.699997,208.000000,193.267715,22988740
2021-03-09,208.699997,209.750000,204.750000,207.800003,193.081863,22593086
2021-03-10,209.100006,209.199997,205.800003,206.500000,191.873947,19603214
2021-03-12,208.000000,208.000000,203.500000,205.199997,190.666016,30787960
2021-03-15,205.850006,206.000000,201.600006,205.449997,190.898315,41115805
2021-03-16,206.399994,208.899994,204.949997,207.850006,193.128342,48763187
2021-03-17,212.199997,213.899994,208.550003,210.600006,195.683548,78578698
2021-03-18,213.000000,219.100006,211.899994,217.649994,202.234207,91993104
2021-03-19,219.000000,226.149994,215.550003,222.949997,207.158813,134184994
2021-03-22,223.300003,226.399994,221.500000,226.000000,209.992798,46050245
2021-03-23,225.000000,228.100006,221.300003,222.199997,206.461929,41564683
2021-03-24,221.000000,222.800003,215.250000,215.949997,200.654617,27609243
2021-03-25,215.149994,215.949997,209.050003,211.600006,196.612732,40681282
2021-03-26,214.250000,214.449997,210.350006,210.899994,195.962280,26079435
2021-03-30,213.250000,215.000000,210.399994,214.550003,199.353775,27792033
2021-03-31,214.050003,219.300003,212.699997,218.500000,203.024002,36485322
2021-04-01,220.000000,220.600006,217.300003,220.050003,204.464218,29062762
2021-04-05,217.600006,220.000000,210.500000,212.550003,197.495438,31378045
2021-04-06,213.800003,214.949997,210.149994,212.649994,197.588348,25674227
2021-04-07,212.699997,215.199997,212.449997,213.800003,198.656891,15204883
2021-04-08,214.850006,216.100006,212.850006,213.250000,198.145859,14116874
2021-04-09,213.750000,215.949997,212.550003,213.100006,198.006485,16364247
2021-04-12,210.000000,211.000000,205.000000,205.300003,190.758942,34511670
2021-04-13,207.000000,209.699997,206.000000,208.699997,193.918121,20247639
2021-04-15,209.000000,210.449997,206.000000,206.699997,192.059784,17530742
2021-04-16,208.000000,209.250000,206.500000,207.949997,193.221237,13311926
2021-04-19,205.000000,206.100006,203.750000,205.600006,191.037704,15792299
2021-04-20,206.199997,207.000000,202.500000,203.550003,189.132889,21364882
2021-04-22,202.000000,206.300003,200.550003,205.899994,191.316437,23139735
2021-04-23,204.250000,207.000000,204.250000,205.350006,190.805405,19625381
2021-04-26,205.800003,206.750000,204.699997,205.300003,190.758942,19886214
2021-04-27,205.300003,206.949997,205.050003,205.399994,190.851837,11444814
2021-04-28,206.000000,206.500000,205.300003,205.500000,190.944778,12708021
2021-04-29,207.100006,207.550003,204.050003,204.300003,189.829773,13096755
2021-04-30,203.899994,205.699997,202.000000,202.600006,188.250183,16495657
2021-05-03,201.199997,201.850006,200.000000,200.949997,186.717041,20611626
2021-05-04,201.199997,202.350006,199.100006,199.600006,185.462677,18259282
2021-05-05,201.449997,202.000000,199.500000,201.399994,187.135162,13862655
2021-05-06,202.300003,205.949997,202.100006,202.750000,188.389557,14320889
2021-05-07,202.949997,206.449997,202.949997,205.350006,190.805405,19463495
2021-05-10,207.149994,207.449997,205.000000,205.550003,190.991226,16295368
2021-05-11,203.899994,206.500000,203.750000,204.000000,189.551010,13747541
2021-05-12,203.899994,205.250000,202.850006,203.250000,188.854126,16537612
2021-05-14,205.000000,213.199997,204.000000,212.250000,197.216675,61647120
2021-05-17,216.800003,217.000000,211.649994,212.600006,197.541885,38001828
2021-05-18,214.100006,214.600006,209.649994,210.050003,195.172501,30479551
2021-05-19,210.050003,211.399994,207.550003,207.750000,193.035416,24405319
2021-05-20,208.449997,209.300003,206.800003,207.000000,192.338531,20884367
2021-05-21,207.600006,209.850006,207.399994,209.050003,194.243332,22638020
2021-05-24,209.500000,212.050003,207.750000,211.500000,196.519791,28865798
2021-05-25,213.000000,213.399994,210.250000,210.899994,195.962280,25334878
2021-05-26,211.800003,212.449997,210.300003,210.600006,195.683548,17576137
2021-05-27,211.000000,214.149994,210.300003,211.149994,196.194580,47554219
2021-05-28,212.500000,213.500000,211.550003,212.899994,197.820633,25597550
2021-05-31,215.000000,217.899994,214.399994,216.600006,201.258591,73039531
2021-06-01,218.000000,219.399994,214.250000,215.250000,200.004196,38755111
2021-06-02,210.500000,212.449997,208.600006,209.000000,194.196854,96654991
2021-06-03,210.750000,210.750000,208.699997,209.050003,194.243332,46657520
2021-06-04,209.500000,209.699997,208.000000,208.750000,193.964584,30126021
2021-06-07,210.399994,212.399994,210.199997,211.449997,196.473343,31433280
2021-06-08,212.199997,214.250000,211.199997,213.649994,198.517502,21261361
2021-06-09,214.000000,214.750000,211.500000,212.500000,197.448975,24887924
2021-06-10,208.699997,211.399994,207.500000,209.300003,199.884262,30719587
2021-06-11,210.300003,210.449997,207.750000,207.899994,198.547241,21424291
2021-06-14,207.949997,208.449997,205.199997,207.300003,197.974243,17677889
2021-06-15,207.550003,208.399994,207.000000,207.050003,197.735489,14854294
2021-06-16,207.050003,209.350006,207.050003,207.850006,198.499496,20104244
2021-06-17,206.949997,208.000000,205.000000,205.649994,196.398453,21476893
2021-06-18,206.000000,206.449997,202.500000,204.550003,195.347946,23567549
2021-06-21,203.100006,206.000000,202.399994,204.449997,195.252441,19074685
2021-06-22,206.100006,206.250000,204.350006,205.100006,195.873199,18042675
2021-06-23,205.649994,205.850006,203.600006,203.949997,194.774948,12575210
2021-06-24,204.449997,204.649994,202.550003,203.250000,194.106430,22435272
2021-06-25,204.000000,205.600006,203.750000,205.050003,195.825455,13877208
2021-06-28,205.899994,205.899994,203.350006,203.600006,194.440689,14627153
2021-06-29,203.600006,205.300003,203.149994,203.300003,194.154190,13326068
2021-06-30,204.300003,204.399994,202.550003,202.699997,193.581177,15942408
2021-07-01,202.899994,203.800003,202.149994,203.000000,193.867676,10191296
2021-07-02,203.300003,203.699997,202.250000,202.399994,193.294662,12698779
2021-07-05,203.000000,204.100006,202.699997,203.649994,194.488434,10248249
2021-07-06,203.250000,203.800003,202.250000,202.500000,193.390167,11088659
2021-07-07,202.500000,205.199997,202.300003,203.750000,194.583939,17879443
2021-07-08,203.500000,204.500000,201.800003,202.000000,192.912659,20925008
2021-07-09,202.000000,202.350006,200.899994,201.350006,192.291916,11834045
2021-07-12,202.000000,202.550003,200.949997,201.100006,192.053162,13085323
2021-07-13,202.000000,202.199997,201.350006,201.850006,192.769424,10830411
2021-07-14,201.850006,205.149994,201.699997,204.100006,194.918198,20480406
2021-07-15,204.399994,208.500000,202.899994,206.250000,196.971466,28852257
2021-07-16,207.699997,209.649994,207.199997,207.899994,198.547241,29019824
2021-07-19,206.800003,209.500000,206.350006,207.750000,198.403992,16464973
2021-07-20,208.199997,209.300003,206.399994,206.800003,197.496735,23656813
2021-07-22,207.000000,208.250000,205.850006,207.000000,197.687729,18311537
2021-07-23,207.000000,213.600006,206.500000,212.399994,202.844788,44526781
2021-07-26,214.000000,215.350006,210.800003,211.149994,201.651016,47263771
2021-07-27,212.000000,213.000000,207.949997,208.649994,199.263504,24436949
2021-07-28,208.300003,210.000000,207.449997,209.100006,199.693268,14736840
2021-07-29,209.100006,210.199997,205.649994,206.050003,196.780472,15603733
2021-07-30,206.100006,207.100006,204.600006,204.949997,195.729950,14940336
2021-08-02,206.449997,207.500000,205.449997,207.300003,197.974243,9674128
2021-08-03,207.500000,210.899994,206.449997,209.899994,200.457275,18468527
2021-08-04,210.899994,211.100006,208.100006,208.600006,199.215759,10998260
2021-08-05,208.600006,216.750000,206.899994,215.250000,205.566589,47178466
2021-08-06,215.399994,216.000000,212.600006,214.250000,204.611572,23581637
2021-08-09,215.000000,217.149994,212.699997,213.800003,204.181824,20358146
2021-08-10,214.000000,214.449997,208.550003,209.850006,200.409531,18155926
2021-08-11,209.850006,210.600006,207.449997,208.649994,199.263504,15418634
2021-08-12,210.250000,214.199997,208.350006,208.899994,199.502258,27692208
2021-08-13,209.850006,212.300003,209.199997,211.449997,201.937531,18850939
2021-08-16,211.399994,213.250000,210.500000,210.899994,201.412262,11190075
2021-08-17,210.800003,211.500000,208.800003,209.199997,199.788757,7858486
2021-08-18,209.600006,211.500000,208.350006,208.949997,199.550003,10735658
2021-08-20,207.000000,210.699997,206.699997,208.899994,199.502258,19421004
2021-08-23,209.500000,210.199997,206.000000,206.300003,197.019226,9936365
2021-08-24,207.000000,207.000000,204.699997,205.750000,196.493958,12490094
2021-08-25,206.399994,207.899994,206.000000,206.399994,197.114716,10586894
2021-08-26,206.399994,206.850006,204.350006,204.600006,195.395691,14836173
2021-08-27,205.000000,206.850006,204.899994,205.899994,196.637207,10476384
2021-08-30,206.000000,208.199997,206.000000,208.000000,198.642746,12084844
2021-08-31,208.050003,211.600006,207.250000,211.300003,201.794281,25808430
2021-09-01,211.000000,212.300003,209.300003,209.500000,200.075272,16241960
2021-09-02,209.000000,211.500000,209.000000,209.750000,200.314026,14321164
2021-09-03,209.750000,211.250000,209.750000,210.600006,201.125778,10228853
2021-09-06,211.000000,211.199997,209.050003,209.300003,199.884262,10632156
2021-09-07,210.899994,214.350006,210.149994,211.750000,202.224045,37489544
2021-09-08,212.250000,213.000000,209.699997,211.250000,201.746536,17233315
2021-09-09,211.050003,213.899994,210.550003,212.649994,203.083542,19051252
2021-09-13,213.350006,215.149994,211.800003,214.149994,204.516068,16043896
2021-09-14,214.899994,217.250000,214.199997,216.100006,206.378357,19621849
2021-09-15,217.100006,217.199997,215.300003,216.000000,206.282852,20248758
2021-09-16,216.949997,233.649994,216.300003,230.750000,220.369293,149238901
2021-09-17,233.000000,237.300003,229.100006,231.149994,220.751297,79501805
2021-09-20,231.000000,239.350006,230.250000,233.750000,223.234344,70390969
2021-09-21,234.949997,242.449997,231.699997,241.500000,230.635681,56671832
2021-09-22,243.500000,245.800003,240.699997,243.500000,232.545715,52621868
2021-09-23,245.000000,245.600006,241.699997,242.500000,231.590698,21791090
2021-09-24,244.000000,244.000000,237.699997,238.449997,227.722900,24823291
2021-09-27,239.800003,241.850006,235.500000,238.699997,227.961639,22890540
2021-09-28,239.850006,241.600006,236.300003,237.750000,227.054382,15713947
2021-09-29,236.000000,241.399994,235.699997,238.100006,227.388641,15450046
2021-09-30,239.899994,240.399994,235.250000,236.149994,225.526352,16357902
2021-10-01,235.199997,237.000000,232.899994,235.350006,224.762360,15956143
2021-10-04,236.000000,238.350006,235.399994,236.600006,225.956116,10686552
2021-10-05,236.399994,237.449997,234.500000,234.699997,224.141586,9223597
2021-10-06,234.800003,236.399994,230.600006,231.250000,220.846802,17505160
2021-10-07,233.000000,234.949997,232.300003,232.949997,222.470322,10371535
2021-10-08,234.750000,234.800003,231.199997,231.699997,221.276550,9739240
2021-10-11,232.000000,239.500000,231.699997,238.050003,227.340897,21184428
2021-10-12,238.600006,243.000000,238.000000,241.300003,230.444672,29222028
2021-10-13,242.550003,250.899994,240.149994,249.199997,237.989288,50159625
2021-10-14,253.250000,261.850006,250.350006,256.549988,245.008621,85406902
2021-10-18,261.000000,265.299988,257.350006,262.549988,250.738693,60292901
2021-10-19,261.399994,262.549988,245.050003,245.949997,234.885498,59061766
2021-10-20,245.949997,248.500000,242.350006,246.600006,235.506271,47822165
2021-10-21,248.000000,248.350006,243.100006,244.699997,233.691727,22518727
2021-10-22,244.699997,245.800003,233.699997,236.600006,225.956116,35537151
2021-10-25,234.100006,236.649994,230.500000,233.399994,222.900070,22333919
2021-10-26,234.100006,239.000000,232.600006,236.699997,226.051620,18934170
2021-10-27,240.250000,241.300003,236.199997,238.449997,227.722900,25911499
2021-10-28,235.100006,235.949997,224.149994,225.100006,214.973480,46282465
2021-10-29,225.000000,228.250000,222.300003,223.199997,213.158936,26642108
2021-11-01,224.149994,227.550003,222.500000,226.850006,216.644745,23197539
2021-11-02,228.000000,229.250000,224.500000,225.600006,215.450974,14343859
2021-11-03,226.000000,226.850006,221.699997,222.449997,212.442688,17843327
2021-11-04,224.850006,227.300003,224.000000,226.550003,216.358246,7024796
2021-11-08,229.699997,230.699997,225.699997,229.800003,219.462021,20270558
2021-11-09,229.850006,230.899994,227.850006,228.750000,218.459259,11520817
2021-11-10,227.449997,232.850006,227.199997,230.850006,220.464798,13431108
2021-11-11,230.399994,231.500000,228.550003,230.000000,219.653030,8134962
2021-11-12,231.199997,233.949997,229.149994,232.899994,222.422562,11855531
2021-11-15,233.949997,239.000000,233.100006,238.100006,227.388641,38755267
2021-11-16,239.050003,239.649994,235.000000,235.449997,224.857849,14675969
2021-11-17,236.000000,245.250000,235.649994,239.500000,228.725662,46697822
2021-11-18,240.000000,243.000000,236.300003,237.500000,226.815628,20226071
2021-11-22,237.899994,240.750000,229.550003,230.899994,220.512543,22574227
2021-11-23,229.149994,232.699997,229.149994,231.600006,221.181061,13433385
2021-11-24,232.449997,232.699997,226.949997,227.699997,217.456497,14139854
2021-11-25,227.000000,232.199997,225.750000,231.300003,220.894547,23904846
2021-11-26,228.899994,230.050003,223.100006,224.000000,213.922943,27027022
2021-11-29,222.000000,223.649994,220.199997,221.500000,211.535431,22132952
2021-11-30,222.000000,225.199997,220.000000,221.149994,211.201157,23503453
2021-12-01,222.000000,223.300003,220.600006,221.899994,211.917419,12995800
2021-12-02,221.899994,226.149994,221.300003,225.449997,215.307724,15904846
2021-12-03,225.000000,226.199997,221.350006,221.649994,211.678665,13794647
2021-12-06,221.649994,222.199997,217.500000,217.899994,208.097366,13138355
2021-12-07,218.899994,221.949997,218.100006,220.649994,210.723663,8903842
2021-12-08,221.000000,225.649994,221.000000,224.949997,214.830215,9861847
2021-12-09,223.000000,236.449997,223.000000,235.399994,224.810089,38241864
2021-12-10,236.199997,238.949997,233.750000,236.100006,225.478622,35162889
2021-12-13,238.000000,238.750000,234.149994,234.600006,224.046112,22054342
2021-12-14,235.000000,237.100006,227.550003,228.600006,218.316010,37508445
2021-12-15,230.000000,232.199997,223.399994,224.050003,213.970703,34653042
2021-12-16,226.000000,226.149994,220.800003,222.899994,212.872421,24199205
2021-12-17,222.800003,222.850006,216.750000,217.949997,208.145111,29683982
2021-12-20,216.250000,216.250000,209.800003,212.399994,202.844788,37340790
2021-12-21,214.000000,215.449997,211.050003,212.500000,202.940292,19395604
2021-12-22,214.000000,214.199997,211.100006,212.000000,202.462799,17239484
2021-12-23,213.899994,218.449997,213.199997,217.300003,207.524368,22209720
2021-12-24,218.000000,220.449997,216.449997,218.000000,208.192871,16581585
2021-12-27,218.399994,218.449997,215.649994,217.550003,207.763123,8153106
2021-12-28,218.000000,220.600006,218.000000,220.050003,210.150650,11568803
2021-12-29,220.000000,220.300003,216.300003,216.750000,206.999100,11480954
2021-12-30,216.600006,217.899994,215.500000,216.000000,206.282852,9741198
2021-12-31,216.899994,218.800003,216.149994,218.050003,208.240631,7583815
2022-01-03,218.050003,219.850006,217.050003,219.100006,209.243393,7765495
2022-01-04,219.500000,221.699997,219.050003,220.250000,210.341660,9050253
2022-01-05,219.649994,221.500000,218.649994,220.550003,210.628159,11230588
2022-01-06,219.000000,220.399994,218.199997,218.699997,208.861374,8950589
2022-01-07,219.800003,220.649994,217.500000,218.399994,208.574875,8855041
2022-01-10,219.899994,224.699997,218.899994,223.300003,213.254440,15841299
2022-01-11,223.350006,224.250000,221.199997,221.949997,211.965179,8020695
2022-01-12,222.500000,223.649994,221.600006,222.750000,212.729187,13158894
2022-01-13,223.899994,225.800003,222.750000,223.949997,213.875198,11501088
2022-01-14,223.949997,224.800003,222.300003,222.600006,212.585938,10569725
2022-01-17,222.600006,225.600006,221.350006,224.600006,214.495972,12318313
2022-01-18,224.600006,227.300003,220.300003,220.750000,210.819168,14394097
2022-01-19,220.750000,222.399994,218.699997,220.350006,210.437164,11473796
2022-01-20,220.550003,222.149994,218.000000,218.750000,208.909134,17329896
2022-01-21,218.500000,220.500000,216.000000,217.050003,207.285614,16586264
2022-01-24,217.050003,217.750000,210.899994,211.800003,202.271790,17354942
2022-01-25,212.000000,214.699997,209.550003,214.300003,204.659332,18322935
2022-01-27,211.250000,215.500000,211.100006,214.600006,204.945831,23149684
2022-01-28,215.100006,219.250000,215.100006,217.600006,207.810867,15276991
2022-01-31,218.500000,220.750000,217.100006,220.199997,210.293900,15039006
2022-02-01,221.000000,228.800003,219.149994,227.750000,217.504257,43207074
2022-02-02,230.000000,233.300003,229.000000,232.149994,221.706299,41130638
2022-02-03,232.149994,235.199997,231.800003,234.449997,223.902847,27845963
2022-02-04,237.250000,238.500000,231.550003,234.300003,223.759598,56705951
2022-02-07,234.000000,234.750000,228.500000,230.199997,219.844025,24171083
2022-02-08,230.300003,232.300003,229.050003,231.250000,220.846802,16201280
2022-02-09,232.300003,233.000000,228.750000,230.149994,219.796280,11893807
2022-02-10,228.699997,233.399994,227.750000,232.250000,221.801819,19563580
2022-02-11,232.000000,233.300003,229.800003,232.449997,221.992813,18096561
2022-02-14,226.000000,226.000000,218.500000,219.449997,214.420441,22745228
2022-02-15,221.000000,223.500000,218.550003,223.000000,217.889084,12875311
2022-02-16,223.800003,224.699997,221.850006,222.750000,217.644806,11231596
2022-02-17,223.050003,224.350006,220.850006,222.649994,217.547089,14024149
2022-02-18,222.649994,223.449997,221.500000,221.899994,216.814285,8670947
2022-02-21,220.300003,221.300003,217.149994,218.000000,213.003677,16129017
2022-02-22,215.000000,216.899994,213.000000,214.850006,209.925873,25749340
2022-02-23,216.800003,217.500000,215.050003,215.949997,211.000656,11014283
2022-02-24,210.000000,213.300003,207.000000,208.500000,203.721405,41341523
2022-02-25,211.500000,216.500000,210.550003,213.949997,209.046494,23633656
2022-02-28,213.199997,216.449997,210.800003,215.850006,210.902954,20034633
2022-03-02,214.399994,216.600006,212.449997,215.300003,210.365555,19295994
2022-03-03,216.050003,220.199997,216.000000,219.399994,214.371582,28532668
2022-03-04,217.699997,227.399994,217.000000,225.500000,220.331772,66835736
2022-03-07,222.000000,227.000000,220.100006,224.949997,219.794388,45258669
2022-03-08,223.899994,228.449997,223.750000,226.899994,221.699692,36036336
2022-03-09,227.699997,231.399994,226.100006,229.250000,223.995834,42294906
2022-03-10,231.000000,232.500000,227.850006,232.000000,226.682800,36132245
2022-03-11,231.899994,237.100006,230.149994,236.350006,230.933121,41699184
2022-03-14,236.250000,239.449997,235.300003,239.000000,233.522369,35113638
2022-03-15,239.000000,241.399994,235.899994,237.850006,232.398743,32998305
2022-03-16,240.000000,243.000000,239.100006,242.600006,237.039871,21629521
2022-03-17,245.250000,245.399994,242.699997,244.899994,239.287140,34223740
2022-03-21,245.899994,247.750000,243.800003,244.500000,238.896317,27975134
2022-03-22,244.550003,250.750000,243.550003,249.750000,244.026001,36945426
2022-03-23,251.449997,253.699997,248.500000,252.000000,246.224426,40491633
2022-03-24,251.949997,256.500000,251.449997,254.850006,249.009109,38239419
2022-03-25,255.300003,255.750000,249.250000,253.350006,247.543488,29284643
2022-03-28,254.000000,258.000000,252.550003,257.049988,251.158676,24916402
2022-03-29,257.049988,257.500000,253.750000,254.600006,248.764847,18122714
2022-03-30,255.100006,256.399994,248.649994,249.199997,243.488602,17603827
2022-03-31,249.600006,254.350006,249.500000,250.649994,244.905365,25656796
2022-04-01,250.000000,255.350006,248.800003,253.300003,247.494629,14305709
2022-04-04,253.100006,257.899994,251.100006,255.449997,249.595352,15907398
2022-04-05,256.049988,261.850006,255.100006,259.450012,253.503693,27183142
2022-04-06,257.500000,263.350006,257.299988,259.600006,253.650253,19597941
2022-04-07,258.000000,262.200012,255.800003,256.649994,250.767853,16061089
2022-04-08,258.000000,268.850006,256.000000,267.799988,261.662292,37826800
2022-04-11,268.750000,273.149994,266.000000,267.500000,261.369171,46147653
2022-04-12,266.899994,268.649994,263.100006,264.799988,258.731049,23553762
2022-04-13,265.299988,270.600006,263.649994,269.549988,263.372192,21414383
2022-04-18,268.000000,272.500000,267.250000,270.100006,263.909607,24399444
2022-04-19,272.000000,272.500000,258.799988,261.549988,255.555542,23380138
2022-04-20,262.899994,265.450012,257.549988,259.549988,253.601379,24510612
2022-04-21,259.700012,264.450012,259.600006,260.399994,254.431900,23412279
2022-04-22,260.000000,263.000000,258.549988,261.100006,255.115875,15671273
2022-04-25,258.799988,259.000000,252.500000,255.250000,249.399948,24208645
2022-04-26,256.600006,260.700012,256.250000,258.950012,253.015152,20536714
2022-04-27,256.200012,258.500000,255.750000,257.500000,251.598373,16580824
2022-04-28,259.500000,263.700012,258.149994,261.100006,255.115875,27924384
2022-04-29,263.000000,263.000000,258.500000,259.549988,253.601379,20419904
2022-05-02,258.000000,264.500000,257.049988,263.149994,257.118866,18965820
2022-05-04,264.000000,266.049988,258.600006,259.750000,253.796799,25951999
2022-05-05,262.000000,265.200012,260.399994,262.049988,256.044067,17932895
2022-05-06,259.000000,267.350006,258.899994,266.649994,260.538666,34490123
2022-05-09,266.149994,266.149994,260.549988,262.950012,256.923462,21403710
2022-05-10,262.000000,266.799988,259.100006,259.750000,253.796799,18033260
2022-05-11,259.000000,262.200012,251.750000,255.649994,249.790771,17344099
2022-05-12,255.000000,256.399994,249.149994,252.899994,247.103790,20044726
2022-05-13,254.949997,260.850006,254.500000,258.600006,252.673172,11921627
2022-05-16,259.950012,259.950012,253.000000,254.100006,248.276306,8186859
2022-05-17,255.000000,265.500000,254.800003,264.700012,258.633362,17797974
2022-05-18,266.000000,267.799988,263.149994,266.799988,260.685211,20200332
2022-05-19,262.600006,279.250000,262.600006,275.649994,269.332397,78287713
2022-05-20,277.000000,282.350006,277.000000,280.000000,273.582703,32370771
2022-05-23,280.000000,280.450012,273.049988,274.500000,268.208740,21700165
2022-05-24,275.000000,275.000000,270.000000,270.850006,264.642426,15547968
2022-05-25,272.950012,273.899994,270.500000,272.700012,266.450012,15288648
2022-05-26,268.250000,268.250000,263.850006,266.700012,266.700012,18420159
2022-05-27,269.000000,270.700012,265.049988,269.200012,269.200012,13468067
2022-05-30,270.500000,271.000000,267.600006,269.049988,269.049988,11819102
2022-05-31,269.049988,274.500000,266.399994,270.649994,270.649994,23208345
2022-06-01,270.649994,274.100006,270.200012,271.850006,271.850006,14699792
2022-06-02,270.700012,274.450012,267.850006,273.500000,273.500000,14240994
2022-06-03,275.000000,275.700012,271.600006,272.700012,272.700012,12487862
2022-06-06,272.399994,275.799988,269.700012,274.799988,274.799988,10925182
2022-06-07,273.200012,275.000000,272.250000,273.899994,273.899994,10828539
2022-06-08,273.950012,274.399994,266.200012,267.899994,267.899994,14361969
2022-06-09,267.799988,271.700012,265.750000,270.850006,270.850006,9860194
2022-06-10,269.049988,271.000000,268.750000,270.149994,270.149994,8371061
2022-06-13,266.399994,269.100006,263.000000,264.649994,264.649994,11092690
2022-06-14,263.200012,267.450012,263.049988,265.450012,265.450012,7422193
2022-06-15,266.000000,267.299988,263.049988,263.399994,263.399994,5059474
2022-06-16,267.000000,267.899994,259.500000,260.700012,260.700012,14293357
2022-06-17,259.000000,264.149994,258.549988,263.299988,263.299988,16654660
2022-06-20,263.299988,266.149994,261.350006,264.100006,264.100006,17081136
2022-06-21,265.000000,270.850006,264.100006,269.899994,269.899994,13883034
2022-06-22,267.000000,270.299988,264.899994,265.299988,265.299988,11320918
2022-06-23,265.500000,267.250000,262.399994,265.500000,265.500000,9067252
2022-06-24,266.100006,268.350006,265.200012,265.850006,265.850006,7013132
2022-06-27,267.000000,270.649994,266.500000,269.950012,269.950012,8172964
2022-06-28,268.899994,272.250000,268.549988,271.850006,271.850006,11240154
2022-06-29,269.250000,275.000000,269.149994,274.049988,274.049988,16018449
2022-06-30,273.950012,274.700012,272.000000,273.500000,273.500000,19262054
2022-07-01,273.500000,285.000000,271.200012,284.350006,284.350006,35165665
2022-07-04,285.649994,293.299988,284.799988,291.899994,291.899994,39881736
2022-07-05,293.000000,293.000000,285.750000,286.899994,286.899994,18568655
2022-07-06,286.100006,290.000000,285.299988,289.299988,289.299988,18292925
2022-07-07,291.000000,293.149994,288.500000,291.950012,291.950012,13794991
2022-07-08,292.899994,294.450012,290.399994,293.049988,293.049988,11110418
2022-07-11,293.000000,296.950012,292.049988,295.000000,295.000000,12352667
2022-07-12,293.000000,295.350006,290.899994,292.700012,292.700012,14074628
2022-07-13,293.000000,294.799988,292.700012,294.049988,294.049988,9277570
2022-07-14,294.299988,296.350006,289.149994,290.850006,290.850006,13414357
2022-07-15,292.000000,294.000000,289.500000,293.549988,293.549988,11025420
2022-07-18,295.000000,296.299988,293.750000,295.299988,295.299988,11315876
2022-07-19,295.000000,295.600006,292.700012,294.600006,294.600006,9188419
2022-07-20,294.899994,299.500000,293.600006,298.200012,298.200012,15789281
2022-07-21,299.000000,302.200012,298.000000,299.549988,299.549988,16042840
2022-07-22,300.000000,302.500000,298.100006,300.549988,300.549988,9967545
2022-07-25,299.000000,302.950012,298.799988,301.100006,301.100006,10640727
2022-07-26,301.000000,303.750000,300.450012,302.450012,302.450012,9739177
2022-07-27,302.850006,305.000000,300.600006,304.149994,304.149994,9346146
2022-07-28,304.899994,305.200012,302.399994,303.450012,303.450012,10839070
2022-07-29,305.000000,305.899994,301.350006,303.049988,303.049988,16932743
2022-08-01,304.000000,308.799988,303.100006,307.500000,307.500000,15889556
2022-08-02,310.000000,316.649994,308.200012,309.950012,309.950012,38982557
2022-08-03,310.899994,310.899994,303.649994,308.149994,308.149994,17695228
2022-08-04,308.000000,310.350006,307.149994,309.500000,309.500000,15901918
2022-08-05,309.500000,311.799988,309.100006,310.850006,310.850006,10088723
2022-08-08,310.950012,313.950012,310.049988,313.149994,313.149994,8307140
2022-08-10,313.149994,314.100006,310.750000,311.200012,311.200012,8923568
2022-08-11,313.000000,313.450012,305.299988,306.250000,306.250000,10885990
2022-08-12,306.250000,309.399994,304.500000,308.549988,308.549988,6422504
2022-08-16,308.549988,311.500000,308.549988,310.549988,310.549988,8609864
2022-08-17,311.700012,313.250000,311.000000,312.549988,312.549988,7975854
2022-08-18,313.000000,316.000000,312.600006,315.649994,315.649994,9883851
2022-08-19,316.149994,316.149994,311.200012,312.000000,312.000000,10422413
2022-08-22,311.200012,317.000000,311.000000,314.399994,314.399994,11355837
2022-08-23,312.950012,316.000000,312.100006,315.899994,315.899994,9338887
2022-08-24,315.750000,319.450012,313.049988,314.100006,314.100006,11346892
2022-08-25,315.450012,316.399994,311.600006,312.350006,312.350006,7759104
2022-08-26,314.750000,315.399994,312.000000,312.899994,312.899994,6956588
2022-08-29,310.000000,314.950012,308.850006,313.549988,313.549988,11361400
2022-08-30,314.250000,321.399994,314.250000,320.500000,320.500000,17829428
2022-09-01,319.500000,321.899994,316.000000,317.600006,317.600006,13254985
2022-09-02,318.700012,324.250000,318.049988,323.149994,323.149994,25758860
2022-09-05,325.000000,329.600006,323.750000,328.850006,328.850006,17471906
2022-09-06,330.000000,330.000000,326.399994,327.149994,327.149994,11970750
2022-09-07,326.000000,328.299988,325.250000,326.100006,326.100006,8085824
2022-09-08,329.000000,330.600006,327.500000,329.899994,329.899994,10911130
2022-09-09,330.600006,333.299988,330.000000,330.500000,330.500000,9408098
2022-09-12,332.000000,332.399994,330.000000,330.899994,330.899994,8712689
2022-09-13,331.700012,335.000000,330.600006,334.399994,334.399994,10520207
2022-09-14,331.000000,339.000000,330.950012,335.350006,335.350006,12267025
2022-09-15,336.399994,337.049988,332.899994,334.100006,334.100006,8418672
